frame,dt,N,areaSigned,areaAbs,targetArea,areaErr,perim,minEdge,maxEdge,avgEdge,flipped,selfIntersect,grabbed,dragInside,iters,areaStiff,edgeStiff,diagStiff,maxCorr,damping
1067,0.016667,20,-20780.306641,20780.306641,38276.382812,17496.076172,697.722473,33.596466,36.699730,34.886124,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1068,0.016679,20,-21418.578125,21418.578125,38276.382812,16857.804688,693.019165,33.521179,36.140663,34.650959,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1069,0.016667,20,-22737.224609,22737.224609,38276.382812,15539.158203,682.536926,33.320019,35.307522,34.126846,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1070,0.016667,20,-24424.435547,24424.435547,38276.382812,13851.947266,669.920898,32.849663,34.375969,33.496044,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1071,0.016667,20,-26127.310547,26127.310547,38276.382812,12149.072266,657.557617,32.406887,33.494484,32.877880,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1072,0.016667,20,-27559.185547,27559.185547,38276.382812,10717.197266,647.955444,32.052589,32.837482,32.397774,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1073,0.016667,20,-28700.349609,28700.349609,38276.382812,9576.033203,640.802063,31.840843,32.322159,32.040104,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1074,0.016667,20,-29511.792969,29511.792969,38276.382812,8764.589844,636.094788,31.686008,32.023426,31.804739,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1075,0.016667,20,-30043.193359,30043.193359,38276.382812,8233.189453,633.403198,31.576450,31.823822,31.670160,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1076,0.016667,20,-30332.599609,30332.599609,38276.382812,7943.783203,632.036865,31.437893,31.711771,31.601843,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1077,0.016667,20,-30422.371094,30422.371094,38276.382812,7854.011719,632.257385,31.182566,31.904018,31.612869,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1078,0.016667,20,-30415.958984,30415.958984,38276.382812,7860.423828,632.403320,31.221029,31.955526,31.620167,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1079,0.016667,20,-30435.068359,30435.068359,38276.382812,7841.314453,631.332520,31.371716,31.834627,31.566626,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1080,0.016667,20,-30560.603516,30560.603516,38276.382812,7715.779297,630.120239,31.248716,31.697504,31.506012,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1081,0.016667,20,-30687.251953,30687.251953,38276.382812,7589.130859,629.934082,31.244530,31.714720,31.496704,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1082,0.016667,20,-30757.556641,30757.556641,38276.382812,7518.826172,630.054749,31.309254,31.695324,31.502737,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1083,0.016667,20,-30797.138672,30797.138672,38276.382812,7479.244141,629.825928,31.368378,31.645704,31.491297,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1084,0.016667,20,-30862.482422,30862.482422,38276.382812,7413.900391,629.532104,31.381256,31.558907,31.476604,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1085,0.016667,20,-30913.632812,30913.632812,38276.382812,7362.750000,629.344238,31.403458,31.533211,31.467213,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1086,0.016667,20,-30928.193359,30928.193359,38276.382812,7348.189453,629.301392,31.382235,31.532320,31.465069,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1087,0.016667,20,-30925.580078,30925.580078,38276.382812,7350.802734,629.362488,31.402237,31.555477,31.468124,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1088,0.016667,20,-30891.017578,30891.017578,38276.382812,7385.365234,629.363525,31.371462,31.584993,31.468176,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1089,0.016681,20,-30886.708984,30886.708984,38276.382812,7389.673828,629.399658,31.405424,31.557423,31.469982,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1090,0.016667,20,-30887.769531,30887.769531,38276.382812,7388.613281,629.419983,31.417656,31.537148,31.470999,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1091,0.016667,20,-30877.117188,30877.117188,38276.382812,7399.265625,629.454346,31.410263,31.547377,31.472717,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1092,0.016667,20,-30876.107422,30876.107422,38276.382812,7400.275391,629.454285,31.408346,31.540224,31.472713,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1093,0.016667,20,-30866.357422,30866.357422,38276.382812,7410.025391,629.450073,31.407038,31.552305,31.472504,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1094,0.016667,20,-30891.445312,30891.445312,38276.382812,7384.937500,629.451721,31.414553,31.545189,31.472586,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1095,0.016667,20,-30895.785156,30895.785156,38276.382812,7380.597656,629.382019,31.413509,31.534945,31.469101,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1096,0.016667,20,-30921.023438,30921.023438,38276.382812,7355.359375,629.343018,31.414642,31.533327,31.467152,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1097,0.016667,20,-30906.515625,30906.515625,38276.382812,7369.867188,629.248657,31.403587,31.531839,31.462433,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1098,0.016667,20,-30845.972656,30845.972656,38276.382812,7430.410156,629.305908,31.400539,31.560665,31.465296,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1099,0.016667,20,-30552.693359,30552.693359,38276.382812,7723.689453,629.833313,31.398157,31.587566,31.491665,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1100,0.016667,20,-29717.587891,29717.587891,38276.382812,8558.794922,631.460022,31.288849,31.755596,31.573002,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1101,0.016810,20,-28683.503906,28683.503906,38276.382812,9592.878906,634.627869,31.179184,32.020416,31.731394,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1102,0.016667,20,-27239.964844,27239.964844,38276.382812,11036.417969,640.661377,31.363024,32.444805,32.033070,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1103,0.016667,20,-26408.535156,26408.535156,38276.382812,11867.847656,646.019897,31.716105,32.910805,32.300995,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1104,0.016667,20,-25949.550781,25949.550781,38276.382812,12326.832031,652.644775,32.252926,33.288643,32.632240,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1105,0.016667,20,-25403.531250,25403.531250,38276.382812,12872.851562,658.338928,32.485970,33.649376,32.916946,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1106,0.016770,20,-25017.794922,25017.794922,38276.382812,13258.587891,661.611816,32.562389,33.899399,33.080589,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1107,0.016667,20,-25093.656250,25093.656250,38276.382812,13182.726562,662.046936,32.598469,33.881508,33.102348,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1108,0.016667,20,-25678.093750,25678.093750,38276.382812,12598.289062,659.003723,32.487171,33.607662,32.950188,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1109,0.016667,20,-26584.402344,26584.402344,38276.382812,11691.980469,653.312378,32.293041,33.194729,32.665619,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1110,0.016667,20,-27590.093750,27590.093750,38276.382812,10686.289062,646.878967,32.073544,32.759201,32.343948,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1111,0.016667,20,-28552.980469,28552.980469,38276.382812,9723.402344,641.248108,31.872944,32.372490,32.062405,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1112,0.016667,20,-29305.740234,29305.740234,38276.382812,8970.642578,637.053711,31.700022,32.077663,31.852686,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1113,0.016667,20,-29819.783203,29819.783203,38276.382812,8456.599609,634.165527,31.599085,31.880911,31.708277,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1114,0.016667,20,-30169.548828,30169.548828,38276.382812,8106.833984,632.283569,31.530767,31.750187,31.614178,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1115,0.016667,20,-30435.773438,30435.773438,38276.382812,7840.609375,631.060608,31.488892,31.657959,31.553030,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1116,0.016667,20,-30583.271484,30583.271484,38276.382812,7693.111328,630.338379,31.458157,31.604700,31.516918,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1117,0.016667,20,-30534.427734,30534.427734,38276.382812,7741.955078,630.086182,31.430428,31.600513,31.504309,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1118,0.016667,20,-30275.984375,30275.984375,38276.382812,8000.398438,630.387573,31.398788,31.647800,31.519379,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1119,0.016667,20,-30145.751953,30145.751953,38276.382812,8130.630859,630.866455,31.413597,31.690639,31.543324,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1120,0.016667,20,-30009.718750,30009.718750,38276.382812,8266.664062,631.806396,31.444151,31.739487,31.590321,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1121,0.016667,20,-29878.337891,29878.337891,38276.382812,8398.044922,632.654968,31.507587,31.803473,31.632748,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1122,0.016667,20,-29924.833984,29924.833984,38276.382812,8351.548828,633.304688,31.561054,31.833059,31.665234,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1123,0.016667,20,-29704.515625,29704.515625,38276.382812,8571.867188,634.261353,31.582584,31.895494,31.713068,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1124,0.016667,20,-29615.521484,29615.521484,38276.382812,8660.861328,634.646851,31.597239,31.948317,31.732342,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1125,0.016667,20,-29641.277344,29641.277344,38276.382812,8635.105469,635.144348,31.631632,31.950394,31.757217,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1126,0.016667,20,-29731.466797,29731.466797,38276.382812,8544.916016,635.117065,31.643955,31.926908,31.755854,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1127,0.016667,20,-29870.892578,29870.892578,38276.382812,8405.490234,634.520447,31.627226,31.883795,31.726023,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1128,0.016667,20,-30010.179688,30010.179688,38276.382812,8266.203125,633.685364,31.583504,31.829912,31.684269,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1129,0.016667,20,-30186.228516,30186.228516,38276.382812,8090.154297,632.807922,31.550295,31.768644,31.640396,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1130,0.016667,20,-30313.777344,30313.777344,38276.382812,7962.605469,632.022278,31.523939,31.717691,31.601114,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1131,0.016667,20,-30452.455078,30452.455078,38276.382812,7823.927734,631.339783,31.505018,31.670092,31.566990,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1132,0.016667,20,-30525.894531,30525.894531,38276.382812,7750.488281,630.845581,31.486506,31.637728,31.542278,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1133,0.016667,20,-30612.943359,30612.943359,38276.382812,7663.439453,630.434265,31.474674,31.609724,31.521713,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1134,0.016667,20,-30684.949219,30684.949219,38276.382812,7591.433594,630.134705,31.460339,31.585634,31.506735,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1135,0.016667,20,-30742.656250,30742.656250,38276.382812,7533.726562,629.887817,31.452215,31.567930,31.494390,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1136,0.016667,20,-30789.734375,30789.734375,38276.382812,7486.648438,629.693726,31.442518,31.553419,31.484686,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1137,0.016667,20,-30850.630859,30850.630859,38276.382812,7425.751953,629.528625,31.431845,31.537640,31.476431,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1138,0.016667,20,-30903.187500,30903.187500,38276.382812,7373.195312,629.385437,31.427633,31.523716,31.469273,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1139,0.016667,20,-30948.339844,30948.339844,38276.382812,7328.042969,629.249268,31.425114,31.511209,31.462463,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1140,0.016667,20,-31004.193359,31004.193359,38276.382812,7272.189453,629.155884,31.427580,31.493925,31.457794,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1141,0.016667,20,-31051.224609,31051.224609,38276.382812,7225.158203,629.044556,31.423824,31.479397,31.452229,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1142,0.016667,20,-31078.615234,31078.615234,38276.382812,7197.767578,628.862610,31.427271,31.468151,31.443130,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1143,0.016667,20,-31124.335938,31124.335938,38276.382812,7152.046875,628.857056,31.418484,31.461294,31.442852,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1144,0.016750,20,-31165.962891,31165.962891,38276.382812,7110.419922,628.908813,31.415615,31.500307,31.445440,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1145,0.016667,20,-31174.341797,31174.341797,38276.382812,7102.041016,628.726807,31.401354,31.485485,31.436340,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1146,0.016667,20,-31188.242188,31188.242188,38276.382812,7088.140625,628.743286,31.411036,31.487186,31.437164,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1147,0.016667,20,-31194.812500,31194.812500,38276.382812,7081.570312,628.839905,31.388630,31.508593,31.441996,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1148,0.016667,20,-31191.998047,31191.998047,38276.382812,7084.384766,629.025635,31.387232,31.537851,31.451283,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1149,0.016667,20,-31159.886719,31159.886719,38276.382812,7116.496094,628.868896,31.386919,31.503212,31.443445,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1150,0.016667,20,-31139.343750,31139.343750,38276.382812,7137.039062,628.794434,31.409006,31.466980,31.439722,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1151,0.016667,20,-31148.470703,31148.470703,38276.382812,7127.912109,629.127991,31.399309,31.511080,31.456400,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1152,0.016667,20,-31131.630859,31131.630859,38276.382812,7144.751953,629.139404,31.396523,31.515463,31.456970,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1153,0.016667,20,-31117.876953,31117.876953,38276.382812,7158.505859,629.102234,31.412998,31.502008,31.455112,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1154,0.016667,20,-31118.494141,31118.494141,38276.382812,7157.888672,629.178528,31.403046,31.514936,31.458927,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1155,0.016681,20,-31119.794922,31119.794922,38276.382812,7156.587891,629.230103,31.398680,31.523842,31.461506,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1156,0.016667,20,-31120.708984,31120.708984,38276.382812,7155.673828,629.265564,31.403261,31.533813,31.463278,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1157,0.016667,20,-31121.474609,31121.474609,38276.382812,7154.908203,629.294006,31.408323,31.543739,31.464701,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1158,0.016667,20,-31121.929688,31121.929688,38276.382812,7154.453125,629.314575,31.405060,31.548914,31.465729,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1159,0.016667,20,-31115.908203,31115.908203,38276.382812,7160.474609,629.155884,31.405350,31.519318,31.457794,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1160,0.016667,20,-31121.310547,31121.310547,38276.382812,7155.072266,629.072815,31.414061,31.498192,31.453640,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1161,0.016667,20,-31131.113281,31131.113281,38276.382812,7145.269531,629.019043,31.421150,31.488005,31.450953,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1162,0.016667,20,-31140.369141,31140.369141,38276.382812,7136.013672,628.957947,31.416546,31.481161,31.447897,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1163,0.016667,20,-31148.763672,31148.763672,38276.382812,7127.619141,628.892822,31.413994,31.474504,31.444641,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1164,0.016667,20,-31156.626953,31156.626953,38276.382812,7119.755859,628.835022,31.414469,31.468277,31.441751,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1165,0.016667,20,-31171.304688,31171.304688,38276.382812,7105.078125,628.925781,31.400053,31.496229,31.446289,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1166,0.016667,20,-31167.494141,31167.494141,38276.382812,7108.888672,628.810974,31.409668,31.480509,31.440548,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1167,0.016675,20,-31168.798828,31168.798828,38276.382812,7107.583984,628.755371,31.411985,31.471518,31.437769,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1168,0.016667,20,-31172.341797,31172.341797,38276.382812,7104.041016,628.727356,31.415058,31.462923,31.436367,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1169,0.016667,20,-31187.933594,31187.933594,38276.382812,7088.449219,628.914246,31.396965,31.505999,31.445713,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1170,0.016667,20,-31187.593750,31187.593750,38276.382812,7088.789062,628.997742,31.385996,31.531452,31.449886,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1171,0.016667,20,-31180.636719,31180.636719,38276.382812,7095.746094,629.054382,31.388151,31.545351,31.452719,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1172,0.016667,20,-31171.552734,31171.552734,38276.382812,7104.830078,629.111694,31.393604,31.552526,31.455585,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1173,0.016667,20,-31161.195312,31161.195312,38276.382812,7115.187500,629.169983,31.397192,31.554651,31.458500,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1174,0.016667,20,-31159.128906,31159.128906,38276.382812,7117.253906,629.522949,31.383556,31.610903,31.476147,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1175,0.016667,20,-31128.845703,31128.845703,38276.382812,7147.537109,629.585266,31.374495,31.613644,31.479263,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1176,0.016667,20,-31168.429688,31168.429688,38276.382812,7107.953125,633.829712,31.256878,32.271694,31.691486,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1177,0.016667,20,-30884.796875,30884.796875,38276.382812,7391.585938,641.933899,31.587074,32.912926,32.096695,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1178,0.016667,20,-30024.218750,30024.218750,38276.382812,8252.164062,664.739014,31.970959,34.932339,33.236950,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1179,0.016667,20,-27437.000000,27437.000000,38276.382812,10839.382812,674.056152,32.519287,34.826412,33.702808,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1180,0.016667,20,-24882.216797,24882.216797,38276.382812,13394.166016,688.842834,33.012123,36.029354,34.442142,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1181,0.016667,20,-22973.205078,22973.205078,38276.382812,15303.177734,693.656921,33.461460,36.385216,34.682846,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1182,0.016667,20,-22638.083984,22638.083984,38276.382812,15638.298828,689.299133,33.500340,35.974236,34.464958,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1183,0.016667,20,-23714.656250,23714.656250,38276.382812,14561.726562,682.091492,33.199402,35.384186,34.104576,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1184,0.016667,20,-25287.460938,25287.460938,38276.382812,12988.921875,670.607483,32.804707,34.499588,33.530373,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1185,0.016667,20,-26824.927734,26824.927734,38276.382812,11451.455078,663.560181,32.483757,33.967464,33.178009,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1186,0.016667,20,-27861.097656,27861.097656,38276.382812,10415.285156,654.291870,32.255074,33.242992,32.714592,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1187,0.016667,20,-28650.759766,28650.759766,38276.382812,9625.623047,648.082825,32.007809,32.889973,32.404140,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1188,0.016667,20,-29239.355469,29239.355469,38276.382812,9037.027344,643.393433,31.867933,32.494076,32.169670,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1189,0.016667,20,-29675.998047,29675.998047,38276.382812,8600.384766,639.862183,31.726267,32.290100,31.993109,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1190,0.016667,20,-30004.152344,30004.152344,38276.382812,8272.230469,637.990112,31.674631,32.191742,31.899506,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1191,0.016667,20,-30198.769531,30198.769531,38276.382812,8077.613281,636.114624,31.598650,32.053127,31.805731,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1192,0.016667,20,-30346.980469,30346.980469,38276.382812,7929.402344,635.467163,31.568253,32.042213,31.773357,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1193,0.016667,20,-30413.095703,30413.095703,38276.382812,7863.287109,633.555420,31.512312,31.840313,31.677771,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1194,0.016667,20,-30535.287109,30535.287109,38276.382812,7741.095703,632.178345,31.499191,31.718391,31.608917,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1195,0.016667,20,-30695.748047,30695.748047,38276.382812,7580.634766,631.490173,31.492096,31.662342,31.574509,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1196,0.016667,20,-30830.615234,30830.615234,38276.382812,7445.767578,630.974670,31.449221,31.651049,31.548733,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1197,0.016667,20,-30920.255859,30920.255859,38276.382812,7356.126953,630.241394,31.445169,31.578688,31.512070,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1198,0.016667,20,-31001.800781,31001.800781,38276.382812,7274.582031,629.754700,31.419825,31.540970,31.487736,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1199,0.016667,20,-31069.203125,31069.203125,38276.382812,7207.179688,629.465698,31.412876,31.524405,31.473286,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1200,0.016667,20,-31115.708984,31115.708984,38276.382812,7160.673828,629.298645,31.393911,31.528036,31.464931,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1201,0.016667,20,-31137.394531,31137.394531,38276.382812,7138.988281,629.071655,31.407288,31.505768,31.453583,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1202,0.016667,20,-31147.539062,31147.539062,38276.382812,7128.843750,628.832336,31.409012,31.471323,31.441616,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1203,0.016667,20,-31150.814453,31150.814453,38276.382812,7125.568359,628.663757,31.347919,31.507084,31.433187,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1204,0.016667,20,-31141.058594,31141.058594,38276.382812,7135.324219,628.660156,31.304020,31.537971,31.433008,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1205,0.016667,20,-31075.742188,31075.742188,38276.382812,7200.640625,628.895569,31.257177,31.577871,31.444778,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1206,0.016667,20,-30903.673828,30903.673828,38276.382812,7372.708984,629.809204,31.228369,31.744022,31.490459,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1207,0.016667,20,-30636.828125,30636.828125,38276.382812,7639.554688,631.010803,31.266211,31.849766,31.550541,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1208,0.016728,20,-30181.095703,30181.095703,38276.382812,8095.287109,632.270569,31.366896,31.839333,31.613529,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1209,0.016675,20,-29827.146484,29827.146484,38276.382812,8449.236328,633.083191,31.448610,31.827545,31.654160,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1210,0.016667,20,-29061.082031,29061.082031,38276.382812,9215.300781,635.138489,31.471737,32.016209,31.756924,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1211,0.016667,20,-28353.882812,28353.882812,38276.382812,9922.500000,637.695312,31.386797,32.262501,31.884766,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1212,0.016667,20,-27309.058594,27309.058594,38276.382812,10967.324219,642.477417,31.446032,32.594856,32.123871,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1213,0.016667,20,-25110.955078,25110.955078,38276.382812,13165.427734,652.072327,31.666269,33.266720,32.603615,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1214,0.016667,20,-23181.582031,23181.582031,38276.382812,15094.800781,663.887878,32.193153,34.327984,33.194393,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1215,0.016667,20,-21274.312500,21274.312500,38276.382812,17002.070312,681.421692,33.220829,35.586815,34.071083,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1216,0.016667,20,-19925.310547,19925.310547,38276.382812,18351.072266,699.674255,33.667572,36.911304,34.983711,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1217,0.016667,20,-19335.244141,19335.244141,38276.382812,18941.138672,713.082092,33.816856,37.781597,35.654106,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1218,0.016667,20,-19904.029297,19904.029297,38276.382812,18372.353516,712.272888,33.789215,37.595726,35.613644,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1219,0.016667,20,-21481.330078,21481.330078,38276.382812,16795.052734,696.399597,33.573685,36.322689,34.819981,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1220,0.016667,20,-23546.652344,23546.652344,38276.382812,14729.730469,674.813782,33.119053,34.726646,33.740688,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1221,0.016667,20,-25710.162109,25710.162109,38276.382812,12566.220703,657.158569,32.440273,33.502117,32.857929,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
1222,0.016751,20,-27637.154297,27637.154297,38276.382812,10639.228516,645.788269,32.016293,32.725998,32.289413,1,0,0,0,16,0.1800,0.9500,0.3500,6.000,0.9700
