frame,dt,N,areaSigned,areaAbs,targetArea,perim,selfInt,lockedCount,grabbed,dragInside
683,0.016667,20,31879.175781,31879.175781,38013.273438,725.417542,0,0,4,0
684,0.016667,20,32609.888672,32609.888672,38013.273438,730.426941,0,0,4,0
685,0.016667,20,26985.431641,26985.431641,38013.273438,754.972412,0,0,4,0
686,0.016667,20,12265.777344,12265.777344,38013.273438,863.422241,1,0,4,0
687,0.016668,20,-17950.660156,17950.660156,38013.273438,1281.573242,1,0,4,0
688,0.016667,20,-32710.267578,32710.267578,38013.273438,944.006714,0,0,4,0
689,0.016667,20,-26341.558594,26341.558594,38013.273438,681.235901,0,0,4,0
690,0.016667,20,-19896.734375,19896.734375,38013.273438,787.178833,0,0,4,0
691,0.016667,20,-14774.847656,14774.847656,38013.273438,832.984009,0,0,4,0
692,0.016667,20,-16961.000000,16961.000000,38013.273438,822.948425,0,0,4,0
693,0.016667,20,-23181.583984,23181.583984,38013.273438,766.281250,0,0,4,0
694,0.016667,20,-29361.646484,29361.646484,38013.273438,728.565186,0,0,4,0
695,0.016667,20,-33613.125000,33613.125000,38013.273438,723.051880,0,0,4,0
696,0.016667,20,-34048.406250,34048.406250,38013.273438,731.963928,0,0,4,0
697,0.016667,20,-31595.638672,31595.638672,38013.273438,740.152710,0,0,4,0
698,0.016667,20,-29520.843750,29520.843750,38013.273438,745.757874,0,0,4,0
699,0.016667,20,-29401.513672,29401.513672,38013.273438,744.412354,0,0,4,0
700,0.016667,20,-30780.921875,30780.921875,38013.273438,735.247437,0,0,4,0
701,0.016667,20,-32731.285156,32731.285156,38013.273438,722.910522,0,0,4,0
702,0.016667,20,-34640.855469,34640.855469,38013.273438,712.245911,0,0,4,0
703,0.016667,20,-36170.617188,36170.617188,38013.273438,705.060974,0,0,4,0
704,0.016667,20,-37166.531250,37166.531250,38013.273438,701.041443,0,0,4,0
705,0.016667,20,-37669.640625,37669.640625,38013.273438,698.770325,0,0,4,0
706,0.016667,20,-37835.656250,37835.656250,38013.273438,697.693604,0,0,4,0
707,0.016667,20,-37810.621094,37810.621094,38013.273438,697.780396,0,0,4,0
708,0.016667,20,-37691.121094,37691.121094,38013.273438,698.450867,0,0,4,0
709,0.016667,20,-37526.101562,37526.101562,38013.273438,699.210999,0,0,4,0
710,0.016667,20,-37368.042969,37368.042969,38013.273438,699.888306,0,0,4,0
711,0.016667,20,-37251.394531,37251.394531,38013.273438,700.420654,0,0,4,0
712,0.016667,20,-37185.406250,37185.406250,38013.273438,700.726990,0,0,4,0
713,0.016667,20,-37169.324219,37169.324219,38013.273438,700.767700,0,0,4,0
714,0.016667,20,-37199.031250,37199.031250,38013.273438,700.579712,0,0,4,0
715,0.016667,20,-37265.148438,37265.148438,38013.273438,700.222351,0,0,4,0
716,0.016667,20,-37355.082031,37355.082031,38013.273438,699.748901,0,0,4,0
717,0.016667,20,-37456.675781,37456.675781,38013.273438,699.209351,0,0,4,0
718,0.016667,20,-37560.160156,37560.160156,38013.273438,698.651001,0,0,4,0
719,0.016667,20,-37658.417969,37658.417969,38013.273438,698.111084,0,0,4,0
720,0.016667,20,-37747.054688,37747.054688,38013.273438,697.614990,0,0,4,0
721,0.016667,20,-37824.101562,37824.101562,38013.273438,697.178040,0,0,4,0
722,0.016667,20,-37889.273438,37889.273438,38013.273438,696.804871,0,0,4,0
723,0.016667,20,-37943.285156,37943.285156,38013.273438,696.494202,0,0,4,0
724,0.016667,20,-37987.484375,37987.484375,38013.273438,696.241577,0,0,4,0
725,0.016915,20,-38009.957031,38009.957031,38013.273438,696.111572,0,0,4,0
726,0.016667,20,-38043.304688,38043.304688,38013.273438,695.999573,0,0,4,0
727,0.016667,20,-38049.742188,38049.742188,38013.273438,695.905029,0,0,4,0
728,0.016667,20,-38057.058594,38057.058594,38013.273438,695.910461,0,0,4,0
729,0.016667,20,-38062.601562,38062.601562,38013.273438,695.863770,0,0,4,0
730,0.016667,20,-38037.117188,38037.117188,38013.273438,695.992371,0,0,4,0
731,0.016667,20,-37981.046875,37981.046875,38013.273438,696.582886,0,0,4,0
732,0.016667,20,-36608.464844,36608.464844,38013.273438,702.527588,0,0,4,0
733,0.016667,20,-34630.101562,34630.101562,38013.273438,709.965332,0,0,4,0
734,0.016667,20,-32312.763672,32312.763672,38013.273438,720.893982,0,0,4,0
735,0.016667,20,-30996.166016,30996.166016,38013.273438,725.245544,0,0,4,0
736,0.016667,20,-30740.345703,30740.345703,38013.273438,726.835693,0,0,4,0
737,0.016667,20,-31101.958984,31101.958984,38013.273438,729.082764,0,0,4,0
738,0.016667,20,-31274.703125,31274.703125,38013.273438,732.611145,0,0,4,0
739,0.016667,20,-30948.552734,30948.552734,38013.273438,733.990723,0,0,4,0
740,0.016667,20,-30699.259766,30699.259766,38013.273438,733.752563,0,0,4,0
741,0.016667,20,-30851.078125,30851.078125,38013.273438,732.174438,0,0,4,0
742,0.016730,20,-31421.476562,31421.476562,38013.273438,728.748779,0,0,4,0
743,0.016667,20,-32231.216797,32231.216797,38013.273438,724.355774,0,0,4,0
744,0.016667,20,-33129.300781,33129.300781,38013.273438,719.755920,0,0,4,0
745,0.016667,20,-33929.558594,33929.558594,38013.273438,715.654907,0,0,4,0
746,0.016667,20,-34402.945312,34402.945312,38013.273438,713.027039,0,0,4,0
747,0.016667,20,-34612.136719,34612.136719,38013.273438,711.460754,0,0,4,0
748,0.016667,20,-34437.601562,34437.601562,38013.273438,711.712280,0,0,4,0
749,0.016667,20,-34333.589844,34333.589844,38013.273438,711.834473,0,0,4,0
750,0.016667,20,-34234.472656,34234.472656,38013.273438,712.614380,0,0,4,0
751,0.016667,20,-34225.730469,34225.730469,38013.273438,712.593445,0,0,4,0
752,0.016667,20,-34267.988281,34267.988281,38013.273438,712.576172,0,0,4,0
753,0.016667,20,-34002.722656,34002.722656,38013.273438,713.802307,0,0,4,0
754,0.016667,20,-33639.726562,33639.726562,38013.273438,714.862366,0,0,4,0
755,0.016667,20,-32754.943359,32754.943359,38013.273438,718.747681,0,0,4,0
756,0.016667,20,-31955.990234,31955.990234,38013.273438,721.876831,0,0,4,0
757,0.016667,20,-31040.535156,31040.535156,38013.273438,726.932007,0,0,4,0
758,0.016667,20,-30299.339844,30299.339844,38013.273438,731.171387,0,0,4,0
759,0.016758,20,-29764.583984,29764.583984,38013.273438,735.614502,0,0,4,0
760,0.016667,20,-29255.728516,29255.728516,38013.273438,739.609802,0,0,4,0
761,0.016667,20,-28999.208984,28999.208984,38013.273438,741.708923,0,0,4,0
762,0.016667,20,-28937.238281,28937.238281,38013.273438,742.541687,0,0,4,0
763,0.016667,20,-29285.748047,29285.748047,38013.273438,740.886780,0,0,4,0
764,0.016667,20,-29763.962891,29763.962891,38013.273438,738.007080,0,0,4,0
765,0.016667,20,-30399.962891,30399.962891,38013.273438,733.843140,0,0,4,0
766,0.016667,20,-31026.992188,31026.992188,38013.273438,729.981567,0,0,4,0
767,0.016667,20,-31764.345703,31764.345703,38013.273438,725.881836,0,0,4,0
768,0.016667,20,-32453.603516,32453.603516,38013.273438,722.383789,0,0,4,0
769,0.016667,20,-32966.300781,32966.300781,38013.273438,719.479492,0,0,4,0
770,0.016667,20,-33580.628906,33580.628906,38013.273438,716.250305,0,0,4,0
771,0.016667,20,-34115.109375,34115.109375,38013.273438,714.036377,0,0,4,0
772,0.016667,20,-34581.664062,34581.664062,38013.273438,711.841797,0,0,4,0
773,0.016667,20,-34899.164062,34899.164062,38013.273438,710.311401,0,0,4,0
774,0.016667,20,-35196.351562,35196.351562,38013.273438,708.831726,0,0,4,0
775,0.016667,20,-35449.839844,35449.839844,38013.273438,707.785400,0,0,4,0
776,0.016667,20,-35506.792969,35506.792969,38013.273438,707.526550,0,0,4,0
777,0.016667,20,-35470.964844,35470.964844,38013.273438,707.384583,0,0,4,0
778,0.016667,20,-34832.613281,34832.613281,38013.273438,709.718872,0,0,4,0
779,0.016667,20,-34240.738281,34240.738281,38013.273438,711.605225,0,0,4,0
780,0.016667,20,-33829.558594,33829.558594,38013.273438,714.035461,0,0,4,0
781,0.016667,20,-33701.757812,33701.757812,38013.273438,715.099365,0,0,4,0
782,0.016667,20,-33681.695312,33681.695312,38013.273438,715.805054,0,0,4,0
783,0.016667,20,-33408.894531,33408.894531,38013.273438,717.186707,0,0,4,0
784,0.016667,20,-33139.917969,33139.917969,38013.273438,717.875671,0,0,4,0
785,0.016667,20,-32648.644531,32648.644531,38013.273438,720.127502,0,0,4,0
786,0.016667,20,-32396.947266,32396.947266,38013.273438,721.329712,0,0,4,0
787,0.016667,20,-32111.748047,32111.748047,38013.273438,723.377747,0,0,4,0
788,0.016667,20,-32016.255859,32016.255859,38013.273438,723.979797,0,0,4,0
789,0.016667,20,-32140.587891,32140.587891,38013.273438,724.069031,0,0,4,0
790,0.016667,20,-32306.023438,32306.023438,38013.273438,723.595947,0,0,4,0
791,0.016667,20,-32622.878906,32622.878906,38013.273438,721.911560,0,0,4,0
792,0.016667,20,-33042.445312,33042.445312,38013.273438,719.824585,0,0,4,0
793,0.016667,20,-33573.875000,33573.875000,38013.273438,717.166748,0,0,4,0
794,0.016667,20,-34007.007812,34007.007812,38013.273438,714.947327,0,0,4,0
795,0.016667,20,-34420.277344,34420.277344,38013.273438,712.702576,0,0,4,0
796,0.016667,20,-34857.117188,34857.117188,38013.273438,710.602478,0,0,4,0
797,0.016667,20,-35254.367188,35254.367188,38013.273438,708.845398,0,0,4,0
798,0.016667,20,-35595.203125,35595.203125,38013.273438,707.265747,0,0,4,0
799,0.016667,20,-35854.761719,35854.761719,38013.273438,706.102600,0,0,4,0
800,0.016667,20,-36122.945312,36122.945312,38013.273438,704.802429,0,0,4,0
801,0.016667,20,-36360.656250,36360.656250,38013.273438,703.746155,0,0,4,0
802,0.016667,20,-36565.578125,36565.578125,38013.273438,702.826355,0,0,4,0
803,0.016667,20,-36741.496094,36741.496094,38013.273438,702.039246,0,0,4,0
804,0.016667,20,-36890.957031,36890.957031,38013.273438,701.370605,0,0,4,0
805,0.016667,20,-37016.667969,37016.667969,38013.273438,700.798462,0,0,4,0
806,0.016667,20,-37122.339844,37122.339844,38013.273438,700.309875,0,0,4,0
807,0.016850,20,-37211.566406,37211.566406,38013.273438,699.895752,0,0,4,0
808,0.016667,20,-37287.109375,37287.109375,38013.273438,699.542847,0,0,4,0
809,0.016667,20,-37351.304688,37351.304688,38013.273438,699.240845,0,0,4,0
810,0.016667,20,-37406.136719,37406.136719,38013.273438,698.981628,0,0,4,0
811,0.016667,20,-37453.214844,37453.214844,38013.273438,698.759155,0,0,4,0
812,0.016667,20,-37493.566406,37493.566406,38013.273438,698.566040,0,0,4,0
813,0.016667,20,-37546.625000,37546.625000,38013.273438,698.283447,0,0,4,0
814,0.016667,20,-37592.132812,37592.132812,38013.273438,698.001526,0,0,4,0
815,0.016667,20,-37648.484375,37648.484375,38013.273438,697.678711,0,0,4,0
816,0.016667,20,-37683.453125,37683.453125,38013.273438,697.459839,0,0,4,0
817,0.016667,20,-37742.867188,37742.867188,38013.273438,697.255066,0,0,4,0
818,0.016694,20,-37764.578125,37764.578125,38013.273438,697.008972,0,0,4,0
819,0.016667,20,-37808.503906,37808.503906,38013.273438,696.945801,0,0,4,0
820,0.016667,20,-37840.750000,37840.750000,38013.273438,696.822693,0,0,4,0
821,0.016667,20,-37861.652344,37861.652344,38013.273438,696.642822,0,0,4,0
822,0.016667,20,-37889.843750,37889.843750,38013.273438,696.579590,0,0,4,0
823,0.016667,20,-37904.589844,37904.589844,38013.273438,696.448914,0,0,4,0
824,0.016667,20,-37923.960938,37923.960938,38013.273438,696.395386,0,0,-1,0
825,0.016667,20,-37940.738281,37940.738281,38013.273438,696.337891,0,0,-1,0
826,0.016667,20,-37954.062500,37954.062500,38013.273438,696.270203,0,0,-1,0
827,0.016667,20,-37965.878906,37965.878906,38013.273438,696.208374,0,0,-1,0
828,0.016667,20,-37977.019531,37977.019531,38013.273438,696.156189,0,0,-1,0
829,0.016667,20,-37987.414062,37987.414062,38013.273438,696.110474,0,0,-1,0
830,0.016667,20,-37996.847656,37996.847656,38013.273438,696.067749,0,0,-1,0
831,0.016667,20,-38005.445312,38005.445312,38013.273438,696.027649,0,0,-1,0
832,0.016667,20,-38013.480469,38013.480469,38013.273438,695.991272,0,0,-1,0
833,0.016667,20,-38021.003906,38021.003906,38013.273438,695.956909,0,0,-1,0
834,0.016668,20,-38027.972656,38027.972656,38013.273438,695.923279,0,0,-1,0
835,0.016667,20,-38034.738281,38034.738281,38013.273438,695.892761,0,0,-1,0
836,0.016667,20,-38041.136719,38041.136719,38013.273438,695.864075,0,0,-1,0
837,0.016667,20,-38047.019531,38047.019531,38013.273438,695.836243,0,0,-1,0
838,0.016667,20,-38052.464844,38052.464844,38013.273438,695.810364,0,0,-1,0
839,0.016667,20,-38057.437500,38057.437500,38013.273438,695.786499,0,0,-1,0
840,0.016777,20,-38061.941406,38061.941406,38013.273438,695.764465,0,0,-1,0
841,0.016667,20,-38066.089844,38066.089844,38013.273438,695.744812,0,0,-1,0
842,0.016667,20,-38070.082031,38070.082031,38013.273438,695.728699,0,0,-1,0
843,0.016667,20,-38073.488281,38073.488281,38013.273438,695.711304,0,0,-1,0
844,0.016667,20,-38076.898438,38076.898438,38013.273438,695.697632,0,0,-1,0
845,0.016667,20,-38079.890625,38079.890625,38013.273438,695.683167,0,0,-1,0
846,0.016667,20,-38082.753906,38082.753906,38013.273438,695.670105,0,0,-1,0
847,0.016667,20,-38085.457031,38085.457031,38013.273438,695.657715,0,0,-1,0
848,0.016667,20,-38088.000000,38088.000000,38013.273438,695.645630,0,0,-1,0
849,0.016667,20,-38090.343750,38090.343750,38013.273438,695.634033,0,0,-1,0
850,0.016667,20,-38092.707031,38092.707031,38013.273438,695.624146,0,0,-1,0
851,0.016667,20,-38094.835938,38094.835938,38013.273438,695.613892,0,0,-1,0
852,0.016667,20,-38097.093750,38097.093750,38013.273438,695.606201,0,0,-1,0
853,0.016667,20,-38099.093750,38099.093750,38013.273438,695.597412,0,0,-1,0
854,0.016667,20,-38100.804688,38100.804688,38013.273438,695.587341,0,0,-1,0
855,0.016667,20,-38102.519531,38102.519531,38013.273438,695.578491,0,0,-1,0
856,0.016667,20,-38104.472656,38104.472656,38013.273438,695.572510,0,0,-1,0
857,0.016667,20,-38106.281250,38106.281250,38013.273438,695.566162,0,0,-1,0
858,0.016667,20,-38107.722656,38107.722656,38013.273438,695.557373,0,0,-1,0
